Servicentro,Region,Provincia,Comuna,Dirección,Coordenadas,Tipo de Atención,Gasolina 93 $/L,Petróleo Diesel $/L,Gasolina 95 $/L,GLP Vehicular $/m3,GNC $/m3,Gasolina 97 $/L,Kerosene $/L,Úlima Actualización
SHELL,La Araucanía,Cautín,Villarrica,Camino a Coñaripe 1255,39º0'0""S 72º0'0""W,Asistido,1290,1031,1312,0,0,1334,1083,9 oct. 2025
SHELL,La Araucanía,Cautín,Villarrica,Aviador Acevedo 893,39º0'0""S 72º0'0""W,Asistido,1286,1030,1310,0,0,1333,1105,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Villarrica,KM. 9 CAMINO VILLARRICA-LONCOCHE 000,39º0'0""S 72º0'0""W,Asistido,1286,1029,1309,0,0,1332,1130,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Villarrica,Aviador Acevedo 890,39º0'0""S 72º0'0""W,Asistido,1280,1020,1303,0,0,1328,1129,18 sept. 2025
Groff,La Araucanía,Cautín,Cholchol,Errazuriz 415,38º0'0""S 72º0'0""W,Asistido,1321,1122,1346,0,0,0,1125,9 oct. 2025
COPEC,La Araucanía,Malleco,Angol,"AV. O'HIGGINS, AV. ALEMANIA 1254",37º0'0""S 72º0'0""W,Asistido,1263,996,1289,0,0,1329,1058,8 oct. 2025
HN,La Araucanía,Malleco,Angol,av. bernardo ohiggins 2999,37º0'0""S 72º0'0""W,Asistido,1260,993,1284,0,0,0,1058,9 oct. 2025
ARAMCO,La Araucanía,Malleco,Angol,Oscar Bonilla 432,37º0'0""S 72º0'0""W,Asistido,1263,996,1289,0,0,1329,1074,9 oct. 2025
CNC COMBUSTIBLES,La Araucanía,Malleco,Angol,Vergara 437,37º0'0""S 72º0'0""W,Asistido,1263,996,1289,0,0,1329,1076,9 oct. 2025
COPEC,La Araucanía,Malleco,Angol, Colipi 171,37º0'0""S 72º0'0""W,Asistido,1263,996,1289,0,0,1329,1076,9 oct. 2025
COPEC,La Araucanía,Malleco,Collipulli,"FREIRE, ESQ. AMUNATEGUI 0",37º0'0""S 72º0'0""W,Asistido,1285,1011,1303,0,0,1322,1070,9 oct. 2025
SHELL,La Araucanía,Malleco,Curacautín,MANUEL RODRIGUEZ 631,38º0'0""S 71º0'0""W,Asistido,1260,984,1286,0,0,1322,1075,9 oct. 2025
COPEC,La Araucanía,Malleco,Curacautín,AV. MANUEL RODRIGUEZ 1405,38º0'0""S 71º0'0""W,Asistido,1260,984,1286,0,0,1322,1075,9 oct. 2025
COPEC,La Araucanía,Malleco,Lonquimay,PORTALES CON OHIGGINS 0,38º0'0""S 71º0'0""W,Asistido,1286,1025,1301,0,0,1321,1056,9 oct. 2025
COPEC,La Araucanía,Malleco,Lumaco,CAUPOLICAN 250,38º0'0""S 72º0'0""W,Asistido,1280,1021,1300,0,0,1320,1055,9 oct. 2025
COPEC,La Araucanía,Malleco,Purén,IMPERIAL 891,38º0'0""S 73º0'0""W,Asistido,1267,1012,1295,0,0,1321,1069,9 oct. 2025
ARAMCO,La Araucanía,Malleco,Traiguén,Santa Cruz 510,38º0'0""S 72º0'0""W,Asistido,1286,1022,1301,0,0,1324,1075,13 oct. 2025
COPEC,La Araucanía,Malleco,Victoria,AVDA. ARTURO PRAT 1090,38º0'0""S 72º0'0""W,Asistido,1241,981,1264,0,0,1310,1070,9 oct. 2025
ARAMCO,La Araucanía,Malleco,Victoria,Av. Muñoz Vargas 450,38º0'0""S 72º0'0""W,Asistido,1241,981,1264,0,0,1310,1052,9 oct. 2025
SHELL,La Araucanía,Malleco,Victoria,Eleuterio Ramírez 440,38º0'0""S 72º0'0""W,Asistido,1241,981,1264,0,0,1310,1070,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,AV. ANGELMO 1920,41º0'0""S 72º0'0""W,Asistido,1310,1059,1331,0,0,1351,1099,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,CAMINO ALERCE 2000,41º0'0""S 72º0'0""W,Asistido,1309,1057,1329,0,0,1349,1111,21 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,AV. Los Notros 905,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,1101,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,"San MartÍn, Esq. Benavente 0",41º0'0""S 72º0'0""W,Asistido,1306,1054,1326,0,0,1349,1099,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,CARRETERA PANAMERICANA 200,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,1081,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,AV. PRESIDENTE IBAÑEZ 1118,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,1083,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,Av. Gabriela Mistral 955,41º0'0""S 72º0'0""W,Asistido,1310,1059,1330,0,0,1351,1101,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,av cardonal km 3 0001,41º0'0""S 73º0'0""W,Asistido,1309,1055,1330,0,0,1351,1083,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,"Marathon, Pichi Pelluco 1100",41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,1083,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Av. Chamiza Lote 4.1 Pelluco,41º0'0""S 72º0'0""W,Asistido,1314,1062,1334,0,0,1354,1083,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,PDTE. IBANEZ ESQ.PARQUE INDUSTRIAL,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,1099,9 oct. 2025
PETROBRAS,Los Lagos,Llanquihue,Puerto Montt,Av. Diego Portales 990,41º0'0""S 72º0'0""W,Asistido,1309,1057,1329,0,0,1352,1081,9 oct. 2025
PETROBRAS,Los Lagos,Llanquihue,Puerto Montt,Serena 90,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1081,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Cardonal 2007,41º0'0""S 72º0'0""W,Asistido,1309,1055,1330,0,0,1351,1101,10 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Benavente 680,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1081,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,QUINTUPEO 475,41º0'0""S 72º0'0""W,Asistido,1310,1059,1330,0,0,1351,1101,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Avenida Ramon Munita 1600,41º0'0""S 72º0'0""W,Asistido,1309,1057,1329,0,0,1349,1081,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,EgaÑa Esquina Diagonal Germania 123,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1099,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Monseñor Ramon Munita 1494,41º0'0""S 72º0'0""W,Asistido,1309,1057,1329,0,0,1352,1101,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Quillota 218,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1355,1099,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Crucero 1601,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1086,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Urmeneta 1070,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1099,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Pdte Ibañez 2002,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1099,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,"AMANECER DE ALICANTE N°2016, JARDIN AUSTRAL",41º0'0""S 72º0'0""W,Asistido,1309,1057,1329,0,0,1349,1099,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Calbuco,ALMIRANTE LA TORRE 370,41º0'0""S 73º0'0""W,Asistido,1309,1054,1329,0,0,1349,1082,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Calbuco,Avda. Los Heroes 707,41º0'0""S 73º0'0""W,Asistido,1309,1054,1329,0,0,1351,1100,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Frutillar,ARTURO ALESSANDRI 187,41º0'0""S 73º0'0""W,Asistido,1307,1055,1332,0,0,1355,1106,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Frutillar,"Avenida Alessandri, Lote B4-1 0",41º0'0""S 73º0'0""W,Asistido,1307,1055,1332,0,0,1355,1088,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Los Muermos,"Manuel Rodriguez, Los Muermos",41º0'0""S 73º0'0""W,Asistido,1309,1056,1329,0,0,1351,1102,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Llanquihue,VICENTE PEREZ ROSALES 711,41º0'0""S 73º0'0""W,Asistido,1310,1058,1332,0,0,1356,1084,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Llanquihue,Valdivieso 0,41º0'0""S 73º0'0""W,Asistido,1310,1058,1332,0,0,1356,1102,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Varas,SANTA  ROSA 248,41º0'0""S 72º0'0""W,Asistido,1312,1059,1332,0,0,1352,1124,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Varas,Walker Martinez 315,41º0'0""S 72º0'0""W,Asistido,1312,1059,1332,0,0,1352,1086,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Varas,san bernardo 555,41º0'0""S 72º0'0""W,Asistido,1312,1059,1332,0,0,1352,1104,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Varas,Colon 1610,41º0'0""S 72º0'0""W,Asistido,1312,1059,1332,0,0,1355,1104,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Varas,San Francisco 1206,41º0'0""S 72º0'0""W,Asistido,1312,1059,1332,0,0,1355,1104,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Varas,"Ruta 5 Sur Km 1009,4",41º0'0""S 72º0'0""W,Asistido,1313,1059,1333,0,0,1353,1101,9 oct. 2025
COPEC,Los Lagos,Chiloé,Castro,GALVARINO RIVEROS 1205,42º0'0""S 73º0'0""W,Asistido,1325,1073,1352,0,0,1371,1128,9 oct. 2025
COPEC,Los Lagos,Chiloé,Castro,O'Higgins 495,42º0'0""S 73º0'0""W,Asistido,1327,1073,1352,0,0,1371,1128,9 oct. 2025
ARAMCO,Los Lagos,Chiloé,Castro,O'Higgins 601,42º0'0""S 73º0'0""W,Asistido,1321,1062,1344,0,0,1365,1131,18 sept. 2025
COPEC,Los Lagos,Chiloé,Castro,"Ruta 5 Sur, km 1170 0",42º0'0""S 73º0'0""W,Asistido,1325,1073,1352,0,0,1371,1128,9 oct. 2025
ARAMCO,Los Lagos,Chiloé,Castro,Salvador Calisto N°612,42º0'0""S 73º0'0""W,Asistido,1317,1062,1346,0,0,1367,1131,18 sept. 2025
COPEC,Los Lagos,Chiloé,Ancud,LIBERTAD 547,41º0'0""S 73º0'0""W,Asistido,1322,1054,1346,0,0,1364,1105,9 oct. 2025
ARAMCO,Los Lagos,Chiloé,Ancud,Arturo Prat esq. Goycoloea,41º0'0""S 73º0'0""W,Asistido,1322,1054,1346,0,0,1364,1105,9 oct. 2025
SHELL,Los Lagos,Chiloé,Ancud,Pudeto Bajo 1715,41º0'0""S 73º0'0""W,Asistido,1322,1054,1346,0,0,1364,1123,9 oct. 2025
COPEC,Los Lagos,Chiloé,Chonchi,SARGENTO CANDELARIA 391,42º0'0""S 73º0'0""W,Asistido,1326,1070,1351,0,0,1370,1127,9 oct. 2025
COPEC,Los Lagos,Chiloé,Dalcahue,RAMON FREIRE PONIENTE 595,42º0'0""S 73º0'0""W,Asistido,1326,1072,1350,0,0,1371,1126,9 oct. 2025
COPEC,Los Lagos,Chiloé,Quellón,"LADRILLEROS, ESQ. LA PAZ 395",43º0'0""S 73º0'0""W,Asistido,1324,1076,1341,0,0,1368,1164,9 oct. 2025
SHELL,Los Lagos,Chiloé,Quellón,Juan Ladrillero 270,43º0'0""S 73º0'0""W,Asistido,1324,1076,1341,0,0,1368,1164,9 oct. 2025
PETROBRAS,Los Lagos,Chiloé,Quellón,Capitán Luis Alcazar 500,43º0'0""S 73º0'0""W,Asistido,1324,1076,1341,0,0,1370,1186,9 oct. 2025
SHELL,Los Lagos,Chiloé,Quinchao,Miranda Velasquez 042,42º0'0""S 73º0'0""W,Asistido,1354,1112,1396,0,0,0,1310,9 oct. 2025
COPEC,Los Lagos,Osorno,Osorno,Eleuterio Ramirez 211,40º0'0""S 73º0'0""W,Asistido,1313,1055,1336,0,0,1356,1103,9 oct. 2025
COPEC,Los Lagos,Osorno,Osorno,Av. Juan Mackenna 2019,40º0'0""S 73º0'0""W,Asistido,1315,1056,1337,734,0,1361,1084,9 oct. 2025
COPEC,Los Lagos,Osorno,Osorno,BULNES 544,40º0'0""S 73º0'0""W,Asistido,1315,1058,1339,0,0,1359,1086,9 oct. 2025
COPEC,Los Lagos,Osorno,Osorno,REPUBLICA 840,40º0'0""S 73º0'0""W,Asistido,1315,1056,1337,0,0,1360,1122,9 oct. 2025
COPEC,Los Lagos,Osorno,Osorno,LOS CARRERAS 1221,40º0'0""S 73º0'0""W,Asistido,1309,1052,1333,0,0,1353,1086,9 oct. 2025
COPEC,Los Lagos,Osorno,Osorno,RENE SORIANO 2335,40º0'0""S 73º0'0""W,Asistido,1316,1057,1340,0,0,1362,1124,9 oct. 2025
ARAMCO,Los Lagos,Osorno,Osorno,República111,40º0'0""S 73º0'0""W,Asistido,1307,1045,1333,0,0,1354,1124,18 sept. 2025
ARAMCO,Los Lagos,Osorno,Osorno,Manuel Antonio Matta 499,40º0'0""S 73º0'0""W,Asistido,1315,1058,1339,0,0,1359,1086,9 oct. 2025
PETROBRAS,Los Lagos,Osorno,Osorno,Eleuterio Ramírez 401,40º0'0""S 73º0'0""W,Asistido,1313,1056,1337,0,0,1357,1086,9 oct. 2025
PETROBRAS,Los Lagos,Osorno,Osorno,Avenida Manuel Rodriguez 1562,40º0'0""S 73º0'0""W,Asistido,1315,1056,1337,0,0,1360,1084,9 oct. 2025
ARAMCO,Los Lagos,Osorno,Osorno,Variante Chorrillos S/N 1 sta teresita 0,40º0'0""S 73º0'0""W,Asistido,1315,1056,1337,0,0,1360,1102,9 oct. 2025
SHELL,Los Lagos,Osorno,Osorno,Julio Buschmann 2452,40º0'0""S 73º0'0""W,Asistido,1315,1056,1337,0,0,1360,1084,9 oct. 2025
SHELL,Los Lagos,Osorno,Osorno,Concepcion 298,40º0'0""S 73º0'0""W,Asistido,1315,1056,1337,0,0,1360,1102,9 oct. 2025
SHELL,Los Lagos,Osorno,Osorno,René Soriano 2225,40º0'0""S 73º0'0""W,Asistido,1315,1056,1337,0,0,1360,1104,9 oct. 2025
SHELL,Los Lagos,Osorno,Osorno,Manuel Rodriguez 1179,40º0'0""S 73º0'0""W,Asistido,1315,1056,1337,0,0,1360,1104,9 oct. 2025
COPEC,Los Lagos,Osorno,Purranque,ELEUTERIO RAMIREZ 512,40º0'0""S 73º0'0""W,Asistido,1313,1057,1338,0,0,1362,1106,16 oct. 2025
ARAMCO,Los Lagos,Osorno,Purranque,Pedro Montt 570,40º0'0""S 73º0'0""W,Asistido,1313,1057,1338,0,0,1362,1088,9 oct. 2025
COPEC,Los Lagos,Osorno,Puyehue,MANUEL RODRIGUEZ 69,40º0'0""S 72º0'0""W,Asistido,1316,1008,1337,0,0,1363,1030,5 jun. 2025
COPEC,Los Lagos,Osorno,Puyehue,"RUTA 215 S/N, SECTOR ENTRELAGOS",40º0'0""S 72º0'0""W,Asistido,1309,1057,1333,0,0,1356,1106,9 oct. 2025
COPEC,Los Lagos,Osorno,Río Negro,Avenida BUSCHMANN 16,40º0'0""S 73º0'0""W,Asistido,1313,1057,1339,0,0,1362,1106,16 oct. 2025
GSP Combustibles,Los Lagos,Osorno,San Pablo,CRUZ 697,40º0'0""S 73º0'0""W,Asistido,1320,1063,1342,0,0,1365,1104,8 oct. 2025
COPEC,Los Lagos,Palena,Chaitén,AV. CORCOVADO 453,42º0'0""S 72º0'0""W,Asistido,1482,1279,1517,0,0,1552,1185,9 oct. 2025
COPEC,Los Lagos,Palena,Hualaihué,Carretera Austral KM 107 0,41º0'0""S 72º0'0""W,Asistido,1377,1122,1391,0,0,1411,1112,9 oct. 2025
COPEC,Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coihaique,Balmaceda 455,45º0'0""S 72º0'0""W,Asistido,1323,1112,1358,0,0,1388,1142,9 oct. 2025
COPEC,Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coihaique,AV. OGANA 1147,45º0'0""S 72º0'0""W,Asistido,1327,1114,1361,0,0,1390,1149,9 oct. 2025
COPEC,Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coihaique,GENERAL BAQUEDANO 1578,45º0'0""S 72º0'0""W,Asistido,1323,1112,1358,0,0,1388,1160,20 oct. 2025
ARAMCO,Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coihaique,Gral. Parra esq . Riquelme 277,45º0'0""S 72º0'0""W,Asistido,1323,1112,1358,0,0,1388,1160,13 oct. 2025
ARAMCO,Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coihaique,ogana 725,45º0'0""S 72º0'0""W,Asistido,1327,1114,1361,0,0,1392,1160,13 oct. 2025
SHELL,Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coihaique,avenida ogana 799,45º0'0""S 72º0'0""W,Asistido,1327,1114,1361,0,0,1392,1156,9 oct. 2025
SHELL,Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coihaique,Carrera 330,45º0'0""S 72º0'0""W,Asistido,1323,1113,1358,0,0,1388,1149,9 oct. 2025
COPEC,Aysén del General Carlos Ibáñez del Campo,Aysén,Aysén,Sargento Aldea 1902,45º0'0""S 72º0'0""W,Asistido,1321,1095,1350,0,0,1381,1141,9 oct. 2025
SHELL,Aysén del General Carlos Ibáñez del Campo,Aysén,Aysén,"Av. Sargento Aldea - Camino a Puerto Aysén, Km 1",45º0'0""S 72º0'0""W,Asistido,1321,1095,1350,0,0,1381,1141,9 oct. 2025
SHELL,Aysén del General Carlos Ibáñez del Campo,Aysén,Cisnes,La Junta carretera austral km 269,43º0'0""S 72º0'0""W,Asistido,1415,1211,1448,0,0,1484,1188,16 oct. 2025
COPEC,Aysén del General Carlos Ibáñez del Campo,Aysén,Cisnes,CARDENAL CARO S/N  Ó PILOTO PARDO ESQ CONDELL 000,44º0'0""S 72º0'0""W,Asistido,1406,1187,1431,0,0,1449,1168,9 oct. 2025
COPEC,Aysén del General Carlos Ibáñez del Campo,Aysén,Cisnes,RUTA 7 CARRETERA AUSTRAL 1050,43º0'0""S 72º0'0""W,Asistido,1415,1210,1447,0,0,1484,1188,16 oct. 2025
COPEC,Aysén del General Carlos Ibáñez del Campo,Capitán Prat,Cochrane,Arturo Prat 275,47º0'0""S 72º0'0""W,Asistido,1441,1237,1472,0,0,1506,1181,21 oct. 2025
COPEC,Aysén del General Carlos Ibáñez del Campo,General Carrera,Chile Chico,Camino Internacional 1265,46º0'0""S 71º0'0""W,Asistido,1416,1207,1447,0,0,1480,1227,9 oct. 2025
SHELL,Aysén del General Carlos Ibáñez del Campo,General Carrera,Chile Chico,"Camino Internacional Hijuela 47, n° S/N",46º0'0""S 71º0'0""W,Asistido,1416,1207,1447,0,0,1480,1227,9 oct. 2025
COPEC,Aysén del General Carlos Ibáñez del Campo,General Carrera,Río Ibáñez,"CARRETERA LONGITUDINAL AUSTRAL SN, CERRO CASTILLO, RUTA 7 0",46º0'0""S 72º0'0""W,Asistido,1375,1187,1412,0,0,1437,1202,16 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Mapocho 1998,33º0'0""S 70º0'0""W,Asistido,1200,992,1234,0,0,1273,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Avenida Almirante Blanco Encalada 1899,33º0'0""S 70º0'0""W,Asistido,1225,980,1273,0,0,1325,1061,17 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Lord Cochrane 152,33º0'0""S 70º0'0""W,Asistido,1224,1012,1257,0,0,1304,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,SAN PABLO 2602,33º0'0""S 70º0'0""W,Asistido,1200,992,1234,0,0,1273,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,SAN PABLO 1990,33º0'0""S 70º0'0""W,Asistido,1194,986,1228,0,0,1267,1053,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,NATANIEL COX 1802,33º0'0""S 70º0'0""W,Asistido,1222,979,1273,0,0,1322,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,VIEL 1921,33º0'0""S 70º0'0""W,Asistido,1225,980,1273,0,0,1325,1043,17 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,BASCUÑAN GUERRERO 568,33º0'0""S 70º0'0""W,Autoservicio,1220,974,1269,0,0,1321,1061,13 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,CARMEN 185,33º0'0""S 70º0'0""W,Asistido,1224,1012,1257,0,0,1304,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,ARTURO PRAT 683,33º0'0""S 70º0'0""W,Asistido,1227,984,1276,0,0,1328,1054,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Avenida Matta 665,33º0'0""S 70º0'0""W,Asistido,1241,986,1288,0,0,1340,1086,13 mar. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Rosas 3218,33º0'0""S 70º0'0""W,Asistido,1200,992,1234,0,0,1273,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Bascuñán Guerrero 2445,33º0'0""S 70º0'0""W,Asistido,1229,980,1280,606,0,1330,1042,10 oct. 2025
ARAMCO,Metropolitana,Santiago,Santiago Centro,MANUEL ANTONIO MATTA 1345,33º0'0""S 70º0'0""W,Asistido,1225,982,1273,0,0,1325,1061,16 oct. 2025
SHELL,Metropolitana,Santiago,Santiago Centro,SAN FRANCISCO 1401,33º0'0""S 70º0'0""W,Asistido,1227,984,1275,0,0,1327,1070,15 oct. 2025
SHELL,Metropolitana,Santiago,Santiago Centro,MAPOCHO 2948,33º0'0""S 70º0'0""W,Asistido,1194,986,1228,0,0,1267,968,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Ñuñoa,José Pedro Alessandri 475,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,1061,10 oct. 2025
ARAMCO,Metropolitana,Santiago,Ñuñoa,Avenida Ricardo Lyon 2633,33º0'0""S 70º0'0""W,Asistido,1248,1003,1277,0,0,1319,1052,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Ñuñoa,Avenida Grecia 1060,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,1043,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Avenida Grecia 4811,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,1071,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Avenida José Pedro Alessandri 1135,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,1061,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Pedro de Valdivia 3565,33º0'0""S 70º0'0""W,Asistido,1204,976,1249,0,0,1292,1147,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Irarrázaval 4123,33º0'0""S 70º0'0""W,Asistido,1224,993,1270,0,0,1294,1054,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Avenida Ossa 800,33º0'0""S 70º0'0""W,Asistido,1259,1007,1285,0,0,1321,1175,9 oct. 2025
COPEC,Metropolitana,Santiago,Pedro Aguirre Cerda,Carlos Valdovinos 2765,33º0'0""S 70º0'0""W,Asistido,1229,984,1280,0,0,1330,1042,9 oct. 2025
COPEC,Metropolitana,Santiago,Pedro Aguirre Cerda,Avenida Departamental 1902,33º0'0""S 70º0'0""W,Asistido,1216,980,1266,0,0,1314,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Pedro Aguirre Cerda,Avenida Departamental 2400,33º0'0""S 70º0'0""W,Asistido,1216,980,1266,0,0,1314,1190,9 oct. 2025
SHELL,Metropolitana,Santiago,Pedro Aguirre Cerda,Cerrillos 6199,33º0'0""S 70º0'0""W,Asistido,1272,980,1314,0,0,1357,1062,9 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,Los Orientales 5710,33º0'0""S 70º0'0""W,Asistido,0,1002,0,0,0,0,1084,9 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,El Valle 5780,33º0'0""S 70º0'0""W,Asistido,1219,993,1269,0,0,1322,1062,10 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,Tobalaba 11567,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,615,0,1333,1046,9 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,Consistorial 2591,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1072,10 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,AVDA. Departamental 7494,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1064,13 oct. 2025
Sin Bandera,Metropolitana,Santiago,Peñalolén,LOS BAQUEANOS 9460,33º0'0""S 70º0'0""W,Asistido,1244,975,1284,0,0,0,995,23 abr. 2025
ECCO,Metropolitana,Santiago,Peñalolén,Avda. Consistorial 5410,33º0'0""S 70º0'0""W,Asistido,1217,973,1268,0,0,0,1,7 oct. 2025
ARAMCO,Metropolitana,Santiago,Peñalolén,Avenida José Arrieta 6175,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1064,9 oct. 2025
SHELL,Metropolitana,Santiago,Peñalolén,Avenida Américo Vespucio 1828,33º0'0""S 70º0'0""W,Asistido,1210,988,1262,0,0,1310,1087,23 oct. 2025
SHELL,Metropolitana,Santiago,Peñalolén,Tobalaba 14007,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1056,9 oct. 2025
SHELL,Metropolitana,Santiago,Peñalolén,Tobalaba 10831,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1064,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Peñalolén,Las Perdices 4000,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1046,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Pedro de Valdivia 2142,33º0'0""S 70º0'0""W,Asistido,1204,978,1249,0,0,1292,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Eleodoro Yañez 1960,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Salvador 1368,33º0'0""S 70º0'0""W,Asistido,1213,1004,1249,0,0,1294,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Avenida Francisco Bilbao 960,33º0'0""S 70º0'0""W,Asistido,1207,998,1243,0,0,1288,1065,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Lota 2864,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,1065,9 oct. 2025
